t_ms,joyY,joyX,tgtL,actL,thrL,ageL,tgtR,actR,thrR,ageR
37812,0,0,0,0,0,9,0,0,0,0
37822,0,0,0,0,0,0,0,0,0,10
37832,0,0,0,0,0,9,0,0,0,0
37842,0,0,0,0,0,0,0,0,0,10
37852,0,0,0,0,0,9,0,0,0,0
37862,0,0,0,0,0,0,0,0,0,10
37872,0,0,0,0,0,9,0,0,0,0
37882,0,0,0,0,0,0,0,0,0,10
37892,0,0,0,0,0,9,0,0,0,0
37905,0,0,0,0,0,0,0,0,0,13
37915,0,0,0,0,0,9,0,0,0,0
37925,0,0,0,0,0,0,0,0,0,10
37935,0,0,0,0,0,9,0,0,0,0
37945,0,0,0,0,0,0,0,0,0,9
37955,0,0,0,0,0,10,0,0,0,0
37965,0,0,0,0,0,0,0,0,0,9
37975,0,0,0,0,0,10,0,0,0,0
37985,0,0,0,0,0,0,0,0,0,9
37995,0,0,0,0,0,10,0,0,0,0
38005,0,0,0,0,0,0,0,0,0,9
38015,0,0,0,0,0,9,0,0,0,0
38025,0,0,0,0,0,0,0,0,0,10
38035,0,0,0,0,0,9,0,0,0,0
38045,0,0,0,0,0,0,0,0,0,10
38055,0,0,0,0,0,9,0,0,0,0
38065,0,0,0,0,0,0,0,0,0,10
38075,0,0,0,0,0,9,0,0,0,0
38085,0,0,0,0,0,0,0,0,0,10
38095,0,0,0,0,0,9,0,0,0,0
38105,0,0,0,0,0,0,0,0,0,10
38115,0,0,0,0,0,9,0,0,0,0
38125,0,0,0,0,0,0,0,0,0,10
38135,0,0,0,0,0,9,0,0,0,0
38145,0,0,0,0,0,0,0,0,0,10
38155,0,0,0,0,0,9,0,0,0,0
38165,0,0,0,0,0,0,0,0,0,10
38175,0,0,0,0,0,9,0,0,0,0
38185,0,0,0,0,0,0,0,0,0,10
38195,0,0,0,0,0,9,0,0,0,0
38205,0,0,0,0,0,0,0,0,0,9
38215,0,0,0,0,0,10,0,0,0,0
38225,0,0,0,0,0,0,0,0,0,9
38235,0,0,0,0,0,10,0,0,0,0
38245,0,0,0,0,0,0,0,0,0,9
38255,0,0,0,0,0,10,0,0,0,0
38265,0,0,0,0,0,0,0,0,0,9
38275,0,0,0,0,0,9,0,0,0,0
38285,0,0,0,0,0,0,0,0,0,10
38295,0,0,0,0,0,9,0,0,0,0
38305,0,0,0,0,0,0,0,0,0,10
38315,0,0,0,0,0,9,0,0,0,0
38325,0,0,0,0,0,0,0,0,0,10
38335,0,0,0,0,0,9,0,0,0,0
38345,0,0,0,0,0,0,0,0,0,10
38355,0,0,0,0,0,9,0,0,0,0
38365,0,0,0,0,0,0,0,0,0,10
38375,0,0,0,0,0,9,0,0,0,0
38385,0,0,0,0,0,0,0,0,0,10
38395,0,0,0,0,0,9,0,0,0,0
38408,0,0,0,0,0,0,0,0,0,13
38418,0,0,0,0,0,9,0,0,0,0
38428,0,0,0,0,0,0,0,0,0,10
38438,0,0,0,0,0,9,0,0,0,0
38448,0,0,0,0,0,0,0,0,0,10
38458,0,0,0,0,0,9,0,0,0,0
38468,0,0,0,0,0,0,0,0,0,9
38478,0,0,0,0,0,10,0,0,0,0
38488,0,0,0,0,0,0,0,0,0,9
38498,0,0,0,0,0,10,0,0,0,0
38508,0,0,0,0,0,0,0,0,0,9
38518,0,0,0,0,0,10,0,0,0,0
38528,0,0,0,0,0,0,0,0,0,9
38538,0,0,0,0,0,9,0,0,0,0
38548,0,0,0,0,0,0,0,0,0,10
38558,0,0,0,0,0,9,0,0,0,0
38568,0,0,0,0,0,0,0,0,0,10
38578,0,0,0,0,0,9,0,0,0,0
38588,0,0,0,0,0,0,0,0,0,10
38598,0,0,0,0,0,9,0,0,0,0
38608,0,0,0,0,0,0,0,0,0,10
38618,0,0,0,0,0,9,0,0,0,0
38628,0,0,0,0,0,0,0,0,0,10
38638,0,0,0,0,0,9,0,0,0,0
38648,0,0,0,0,0,0,0,0,0,10
38658,0,0,30,0,30,9,30,0,30,0
38668,0,0,30,0,30,0,30,0,30,10
38678,0,0,30,0,30,9,30,0,30,0
38688,0,0,30,0,30,0,30,0,30,9
38698,0,0,30,0,30,10,30,0,30,0
38708,0,0,30,0,30,0,30,0,30,9
38718,0,0,30,0,30,10,30,0,30,0
38728,0,0,30,0,30,0,30,0,30,9
38738,0,0,30,0,30,10,30,0,30,0
38748,0,0,30,0,30,0,30,0,30,9
38758,0,0,30,0,30,10,30,0,30,0
38768,0,0,30,0,30,0,30,0,30,9
38778,0,0,30,0,30,10,30,0,30,0
38788,0,0,30,0,30,0,30,0,30,9
38798,0,0,30,0,30,9,30,0,30,0
38808,0,0,30,0,30,0,30,0,30,10
38818,0,0,30,0,30,9,30,0,30,0
38828,0,0,30,0,30,0,30,0,30,10
38838,0,0,30,0,30,9,30,0,30,0
38848,0,0,30,0,30,0,30,0,30,10
38858,0,0,30,0,30,9,30,0,30,0
38868,0,0,30,0,30,0,30,0,30,10
38878,0,0,30,0,30,9,30,0,30,0
38888,0,0,30,0,30,0,30,0,30,10
38898,0,0,30,0,30,9,30,0,30,0
38911,0,0,30,0,30,0,30,0,30,14
38921,0,0,30,0,30,8,30,0,30,0
38931,0,0,30,0,30,0,30,0,30,9
38941,0,0,30,0,30,10,30,0,30,0
38951,0,0,30,0,30,0,30,0,30,9
38961,0,0,30,0,30,10,30,0,30,0
38971,0,0,30,0,30,0,30,0,30,9
38981,0,0,30,0,30,10,30,0,30,0
38991,0,0,30,0,30,0,30,0,30,9
39001,0,0,30,0,30,10,30,0,30,0
39011,0,0,30,0,30,0,30,0,30,9
39021,0,0,30,0,30,10,30,0,30,0
39031,0,0,30,0,30,0,30,0,30,9
39041,0,0,30,0,30,10,30,0,30,0
39051,0,0,30,0,30,0,30,0,30,9
39061,0,0,30,0,30,10,30,0,30,0
39071,0,0,30,0,30,0,30,0,30,9
39081,0,0,30,0,30,9,30,0,30,0
39091,0,0,30,0,30,0,30,0,30,10
39101,0,0,30,0,30,9,30,0,30,0
39111,0,0,30,0,30,0,30,0,30,10
39121,0,0,30,0,30,9,30,0,30,0
39131,0,0,30,0,30,0,30,0,30,10
39141,0,0,30,0,30,9,30,0,30,0
39151,0,0,30,0,30,0,30,0,30,10
39161,0,0,30,0,30,9,30,0,30,0
39171,0,0,30,0,30,0,30,0,30,10
39181,0,0,30,0,30,9,30,0,30,0
39191,0,0,30,0,30,0,30,0,30,10
39201,0,0,30,0,30,9,30,0,30,0
39211,0,0,30,0,30,0,30,0,30,10
39221,0,0,30,0,30,9,30,0,30,0
39231,0,0,30,0,30,0,30,0,30,10
39241,0,0,30,0,30,9,30,0,30,0
39251,0,0,30,0,30,0,30,0,30,9
39261,0,0,30,0,30,10,30,0,30,0
39271,0,0,30,0,30,0,30,0,30,9
39281,0,0,30,0,30,10,30,0,30,0
39291,0,0,30,0,30,0,30,0,30,9
39301,0,0,30,0,30,10,30,0,30,0
39311,0,0,30,0,30,0,30,0,30,9
39321,0,0,30,0,30,10,30,0,30,0
39331,0,0,30,0,30,0,30,0,30,9
39341,0,0,30,0,30,10,30,0,30,0
39351,0,0,30,0,30,0,30,0,30,9
39361,0,0,30,0,30,9,30,0,30,0
39371,0,0,30,0,30,0,30,0,30,10
39381,0,0,30,0,30,9,30,0,30,0
39391,0,0,30,0,30,0,30,0,30,10
39401,0,0,30,0,30,9,30,0,30,0
39414,0,0,30,0,30,0,30,0,30,14
39424,0,0,30,0,30,8,30,0,30,0
39434,0,0,30,0,30,0,30,0,30,10
39444,0,0,30,0,30,9,30,0,30,0
39454,0,0,30,0,30,0,30,0,30,10
39464,0,0,30,0,30,9,30,0,30,0
39474,0,0,30,0,30,0,30,0,30,10
39484,0,0,30,0,30,9,30,0,30,0
39494,0,0,30,0,30,0,30,0,30,10
39504,0,0,30,0,30,9,30,0,30,0
39514,0,0,30,0,30,0,30,0,30,9
39524,0,0,30,0,30,10,30,0,30,0
39534,0,0,30,0,30,0,30,0,30,9
39544,0,0,30,0,30,10,30,0,30,0
39554,0,0,30,0,30,0,30,0,30,9
39564,0,0,30,0,30,10,30,0,30,0
39574,0,0,30,0,30,0,30,0,30,9
39584,0,0,30,0,30,10,30,0,30,0
39594,0,0,30,0,30,0,30,0,30,9
39604,0,0,30,0,30,10,30,0,30,0
39614,0,0,30,0,30,0,30,0,30,9
39624,0,0,30,0,30,9,30,0,30,0
39634,0,0,30,0,30,0,30,0,30,10
39644,0,0,30,0,30,9,30,0,30,0
39654,0,0,30,0,30,0,30,0,30,10
39664,0,0,30,0,30,9,30,0,30,0
39674,0,0,30,0,30,0,30,0,30,10
39684,0,0,30,0,30,9,30,0,30,0
39694,0,0,30,0,30,0,30,0,30,10
39704,0,0,30,0,30,9,30,0,30,0
39714,0,0,30,0,30,0,30,0,30,9
39724,0,0,30,0,30,10,30,0,30,0
39734,0,0,30,0,30,0,30,0,30,10
39744,0,0,30,0,30,9,30,0,30,0
39754,0,0,30,0,30,0,30,0,30,9
39764,0,0,30,0,30,10,30,0,30,0
39774,0,0,30,0,30,0,30,0,30,9
39784,0,0,30,0,30,10,30,0,30,0
39794,0,0,30,0,30,0,30,0,30,9
39804,0,0,30,0,30,10,30,0,30,0
39814,0,0,30,0,30,0,30,0,30,9
39824,0,0,30,0,30,10,30,0,30,0
39834,0,0,30,0,30,0,30,0,30,9
39844,0,0,30,0,30,10,30,0,30,0
39854,0,0,30,0,30,0,30,0,30,9
39864,0,0,30,0,30,9,30,0,30,0
39874,0,0,30,0,30,0,30,0,30,10
39884,0,0,30,0,30,9,30,0,30,0
39894,0,0,30,0,30,0,30,0,30,10
39904,0,0,30,0,30,9,30,0,30,0
39917,0,0,30,0,30,0,30,0,30,14
39927,0,0,30,0,30,8,30,0,30,0
39937,0,0,30,0,30,0,30,0,30,10
39947,0,0,30,0,30,9,30,0,30,0
39957,0,0,30,0,30,0,30,0,30,10
39967,0,0,30,0,30,9,30,0,30,0
39977,0,0,30,0,30,0,30,0,30,10
39987,0,0,30,0,30,9,30,0,30,0
39997,0,0,30,0,30,0,30,0,30,10
40007,0,0,30,0,30,9,30,0,30,0
40017,0,0,30,0,30,0,30,0,30,9
40027,0,0,30,0,30,10,30,0,30,0
40037,0,0,30,0,30,0,30,0,30,9
40047,0,0,30,0,30,10,30,0,30,0
40057,0,0,30,0,30,0,30,0,30,9
40067,0,0,30,0,30,10,30,0,30,0
40077,0,0,30,0,30,0,30,0,30,9
40087,0,0,30,0,30,10,30,0,30,0
40097,0,0,30,0,30,0,30,0,30,9
40107,0,0,30,0,30,10,30,0,30,0
40117,0,0,30,0,30,0,30,0,30,9
40127,0,0,30,0,30,9,30,0,30,0
40137,0,0,30,0,30,0,30,0,30,10
40147,0,0,30,0,30,9,30,0,30,0
40157,0,0,30,0,30,0,30,0,30,10
40167,0,0,30,0,30,9,30,0,30,0
40177,0,0,30,0,30,0,30,0,30,10
40187,0,0,30,0,30,9,30,0,30,0
40197,0,0,30,0,30,0,30,0,30,10
40207,0,0,30,0,30,9,30,0,30,0
40217,0,0,30,0,30,0,30,0,30,10
40227,0,0,30,0,30,9,30,0,30,0
40237,0,0,30,0,30,0,30,0,30,10
40247,0,0,30,0,30,9,30,0,30,0
40257,0,0,30,0,30,0,30,0,30,10
40267,0,0,30,0,30,9,30,0,30,0
40277,0,0,30,0,30,0,30,0,30,10
40287,0,0,30,0,30,9,30,0,30,0
40297,0,0,30,0,30,0,30,0,30,9
40307,0,0,30,0,30,10,30,0,30,0
40317,0,0,30,0,30,0,30,0,30,9
40327,0,0,30,0,30,10,30,0,30,0
40337,0,0,30,0,30,0,30,0,30,9
40347,0,0,30,0,30,10,30,0,30,0
40357,0,0,30,0,30,0,30,0,30,9
40367,0,0,30,0,30,10,30,0,30,0
40377,0,0,30,0,30,0,30,0,30,9
40387,0,0,30,0,30,10,30,0,30,0
40397,0,0,30,0,30,0,30,0,30,9
40407,0,0,30,0,30,9,30,0,30,0
40421,0,0,30,0,30,0,30,0,30,14
40431,0,0,30,0,30,9,30,0,30,0
40441,0,0,30,0,30,0,30,0,30,10
40451,0,0,30,0,30,9,30,0,30,0
40461,0,0,30,0,30,0,30,0,30,10
40471,0,0,30,0,30,9,30,0,30,0
40481,0,0,30,0,30,0,30,0,30,10
40491,0,0,30,0,30,9,30,0,30,0
40501,0,0,30,0,30,0,30,0,30,10
40511,0,0,30,0,30,9,30,0,30,0
40521,0,0,30,0,30,0,30,0,30,9
40531,0,0,30,0,30,10,30,0,30,0
40541,0,0,30,0,30,0,30,0,30,10
40551,0,0,30,0,30,9,30,0,30,0
40561,0,0,30,0,30,0,30,0,30,9
40571,0,0,30,0,30,10,30,0,30,0
40581,0,0,30,0,30,0,30,0,30,9
40591,0,0,30,0,30,10,30,0,30,0
40601,0,0,30,0,30,0,30,0,30,9
40611,0,0,30,0,30,10,30,0,30,0
40621,0,0,30,0,30,0,30,0,30,9
40631,0,0,30,0,30,10,30,0,30,0
40641,0,0,30,0,30,0,30,0,30,9
40651,0,0,30,0,30,10,30,0,30,0
40661,0,0,30,0,30,0,30,0,30,9
40671,0,0,30,0,30,9,30,0,30,0
40681,0,0,30,0,30,0,30,0,30,10
40691,0,0,30,0,30,9,30,0,30,0
40701,0,0,30,0,30,0,30,0,30,10
40711,0,0,30,0,30,9,30,0,30,0
40721,0,0,30,0,30,0,30,0,30,10
40731,0,0,30,0,30,9,30,0,30,0
40741,0,0,30,0,30,0,30,0,30,10
40751,0,0,30,0,30,9,30,0,30,0
40761,0,0,30,0,30,0,30,0,30,10
40771,0,0,30,0,30,9,30,0,30,0
40781,0,0,30,0,30,0,30,0,30,10
40791,0,0,30,0,30,9,30,0,30,0
40801,0,0,30,0,30,0,30,0,30,10
40811,0,0,30,0,30,9,30,0,30,0
40821,0,0,30,0,30,0,30,0,30,9
40831,0,0,30,0,30,10,30,0,30,0
40841,0,0,30,0,30,0,30,0,30,10
40851,0,0,30,0,30,9,30,0,30,0
40861,0,0,30,0,30,0,30,0,30,9
40871,0,0,30,0,30,10,30,0,30,0
40881,0,0,30,0,30,0,30,0,30,9
40891,0,0,30,0,30,10,30,0,30,0
40901,0,0,30,0,30,0,30,0,30,9
40911,0,0,30,0,30,10,30,0,30,0
40925,0,0,30,0,30,0,30,0,30,13
40935,0,0,30,0,30,10,30,0,30,0
40945,0,0,30,0,30,0,30,0,30,9
40955,0,0,30,0,30,9,30,0,30,0
40965,0,0,30,0,30,0,30,0,30,10
40975,0,0,30,0,30,9,30,0,30,0
40985,0,0,30,0,30,0,30,0,30,10
40995,0,0,30,0,30,9,30,0,30,0
41005,0,0,30,0,30,0,30,0,30,10
41015,0,0,30,0,30,9,30,0,30,0
41025,0,0,30,0,30,0,30,0,30,10
41035,0,0,30,0,30,9,30,0,30,0
41045,0,0,30,0,30,0,30,0,30,10
41055,0,0,30,0,30,9,30,0,30,0
41065,0,0,30,0,30,0,30,0,30,10
41075,0,0,30,0,30,9,30,0,30,0
41085,0,0,30,0,30,0,30,0,30,10
41095,0,0,30,0,30,9,30,0,30,0
41105,0,0,30,0,30,0,30,0,30,9
41115,0,0,30,0,30,10,30,0,30,0
41125,0,0,30,0,30,0,30,0,30,9
41135,0,0,30,0,30,10,30,0,30,0
41145,0,0,30,0,30,0,30,0,30,9
41155,0,0,30,0,30,9,30,0,30,0
41165,0,0,30,0,30,0,30,0,30,10
41175,0,0,30,0,30,10,30,0,30,0
41185,0,0,30,0,30,0,30,0,30,9
41195,0,0,30,0,30,10,30,0,30,0
41205,0,0,30,0,30,0,30,0,30,9
41215,0,0,30,0,30,9,30,0,30,0
41225,0,0,30,0,30,0,30,0,30,10
41235,0,0,30,0,30,9,30,0,30,0
41245,0,0,30,0,30,0,30,0,30,10
41255,0,0,30,0,30,9,30,0,30,0
41265,0,0,30,0,30,0,30,0,30,10
41275,0,0,30,0,30,9,30,0,30,0
41285,0,0,30,0,30,0,30,0,30,10
41295,0,0,30,0,30,9,30,0,30,0
41305,0,0,30,0,30,0,30,0,30,10
41315,0,0,30,0,30,9,30,0,30,0
41325,0,0,30,0,30,0,30,0,30,10
41335,0,0,30,0,30,9,30,0,30,0
41345,0,0,30,0,30,0,30,0,30,10
41355,0,0,30,0,30,9,30,0,30,0
41365,0,0,30,0,30,0,30,0,30,9
41375,0,0,30,0,30,10,30,0,30,0
41385,0,0,30,0,30,0,30,0,30,9
41395,0,0,30,0,30,10,30,0,30,0
41405,0,0,30,0,30,0,30,0,30,9
41415,0,0,30,0,30,10,30,0,30,0
41429,0,0,30,0,30,0,30,0,30,14
41439,0,0,30,0,30,9,30,0,30,0
41449,0,0,30,0,30,0,30,0,30,9
41459,0,0,30,0,30,9,30,0,30,0
41469,0,0,30,0,30,0,30,0,30,10
41479,0,0,30,0,30,9,30,0,30,0
41489,0,0,30,0,30,0,30,0,30,10
41499,0,0,30,0,30,9,30,0,30,0
41509,0,0,30,0,30,0,30,0,30,10
41519,0,0,30,0,30,9,30,0,30,0
41529,0,0,30,0,30,0,30,0,30,10
41539,0,0,30,0,30,9,30,0,30,0
41549,0,0,30,0,30,0,30,0,30,10
41559,0,0,30,0,30,9,30,0,30,0
41569,0,0,30,0,30,0,30,0,30,10
41579,0,0,30,0,30,9,30,0,30,0
41589,0,0,30,0,30,0,30,0,30,10
41599,0,0,30,0,30,9,30,0,30,0
41609,0,0,30,0,30,0,30,0,30,10
41619,0,0,30,0,30,9,30,0,30,0
41629,0,0,30,0,30,0,30,0,30,9
41639,0,0,30,0,30,10,30,0,30,0
41649,0,0,30,0,30,0,30,0,30,10
41659,0,0,0,0,0,9,0,0,0,0
41669,0,0,0,0,0,0,0,0,0,10
41679,0,0,0,0,0,9,0,0,0,0
41689,0,0,0,0,0,0,0,0,0,9
41699,0,0,0,0,0,10,0,0,0,0
41709,0,0,0,0,0,0,0,0,0,9
41719,0,0,0,0,0,10,0,0,0,0
41729,0,0,0,0,0,0,0,0,0,9
41739,0,0,0,0,0,10,0,0,0,0
41749,0,0,0,0,0,0,0,0,0,9
41759,0,0,0,0,0,9,0,0,0,0
41769,0,0,0,0,0,0,0,0,0,10
41779,0,0,0,0,0,9,0,0,0,0
41789,0,0,0,0,0,0,0,0,0,10
41799,0,0,0,0,0,9,0,0,0,0
41809,0,0,0,0,0,0,0,0,0,10
41819,0,0,0,0,0,9,0,0,0,0
41829,0,0,0,0,0,0,0,0,0,10
41839,0,0,0,0,0,9,0,0,0,0
41849,0,0,0,0,0,0,0,0,0,10
41859,0,0,0,0,0,9,0,0,0,0
41869,0,0,0,0,0,0,0,0,0,10
41879,0,0,0,0,0,9,0,0,0,0
41889,0,0,0,0,0,0,0,0,0,10
41899,0,0,0,0,0,9,0,0,0,0
41909,0,0,0,0,0,0,0,0,0,10
41919,0,0,0,0,0,9,0,0,0,0
41932,0,0,0,0,0,0,0,0,0,13
41942,0,0,0,0,0,9,0,0,0,0
41952,0,0,0,0,0,0,0,0,0,9
41962,0,0,0,0,0,10,0,0,0,0
41972,0,0,0,0,0,0,0,0,0,9
41982,0,0,0,0,0,10,0,0,0,0
41992,0,0,0,0,0,0,0,0,0,9
42002,0,0,0,0,0,10,0,0,0,0
42012,0,0,0,0,0,0,0,0,0,9
42022,0,0,0,0,0,9,0,0,0,0
42032,0,0,0,0,0,0,0,0,0,10
42042,0,0,0,0,0,9,0,0,0,0
42052,0,0,0,0,0,0,0,0,0,10
42062,0,0,0,0,0,9,0,0,0,0
42072,0,0,0,0,0,0,0,0,0,10
42082,0,0,0,0,0,9,0,0,0,0
42092,0,0,0,0,0,0,0,0,0,10
42102,0,0,0,0,0,9,0,0,0,0
42112,0,0,0,0,0,0,0,0,0,10
42122,0,0,0,0,0,9,0,0,0,0
42132,0,0,0,0,0,0,0,0,0,10
42142,0,0,0,0,0,9,0,0,0,0
42152,0,0,0,0,0,0,0,0,0,10
42162,0,0,0,0,0,9,0,0,0,0
42172,0,0,0,0,0,0,0,0,0,10
42182,0,0,0,0,0,9,0,0,0,0
42192,0,0,0,0,0,0,0,0,0,9
42202,0,0,0,0,0,10,0,0,0,0
42212,0,0,0,0,0,0,0,0,0,9
42222,0,0,0,0,0,10,0,0,0,0
42232,0,0,0,0,0,0,0,0,0,9
42242,0,0,0,0,0,10,0,0,0,0
42252,0,0,0,0,0,0,0,0,0,9
42262,0,0,0,0,0,10,0,0,0,0
42272,0,0,0,0,0,0,0,0,0,9
42282,0,0,0,0,0,9,0,0,0,0
42292,0,0,0,0,0,0,0,0,0,10
42302,0,0,0,0,0,9,0,0,0,0
42312,0,0,0,0,0,0,0,0,0,10
42322,0,0,0,0,0,9,0,0,0,0
42332,0,0,0,0,0,0,0,0,0,10
42342,0,0,0,0,0,9,0,0,0,0
42352,0,0,0,0,0,0,0,0,0,10
42362,0,0,0,0,0,9,0,0,0,0
42372,0,0,0,0,0,0,0,0,0,10
42382,0,0,0,0,0,9,0,0,0,0
42392,0,0,0,0,0,0,0,0,0,10
42402,0,0,0,0,0,9,0,0,0,0
42412,0,0,0,0,0,0,0,0,0,10
42422,0,0,0,0,0,9,0,0,0,0
42435,0,0,0,0,0,0,0,0,0,13
42445,0,0,0,0,0,9,0,0,0,0
42455,0,0,0,0,0,0,0,0,0,9
42465,0,0,0,0,0,10,0,0,0,0
42475,0,0,0,0,0,0,0,0,0,9
42485,0,0,0,0,0,10,0,0,0,0
42495,0,0,0,0,0,0,0,0,0,9
42505,0,0,0,0,0,10,0,0,0,0
42515,0,0,0,0,0,0,0,0,0,9
42525,0,0,0,0,0,10,0,0,0,0
42535,0,0,0,0,0,0,0,0,0,9
42545,0,0,0,0,0,9,0,0,0,0
42555,0,0,0,0,0,0,0,0,0,10
42565,0,0,0,0,0,9,0,0,0,0
42575,0,0,0,0,0,0,0,0,0,10
42585,0,0,0,0,0,9,0,0,0,0
42595,0,0,0,0,0,0,0,0,0,10
42605,0,0,0,0,0,9,0,0,0,0
42615,0,0,0,0,0,0,0,0,0,10
42625,0,0,0,0,0,9,0,0,0,0
42635,0,0,0,0,0,0,0,0,0,10
42645,0,0,0,0,0,9,0,0,0,0
42655,0,0,0,0,0,0,0,0,0,10
42665,0,0,0,0,0,9,0,0,0,0
42675,0,0,0,0,0,0,0,0,0,10
42685,0,0,0,0,0,9,0,0,0,0
42695,0,0,0,0,0,0,0,0,0,10
42705,0,0,0,0,0,9,0,0,0,0
42715,0,0,0,0,0,0,0,0,0,9
42725,0,0,0,0,0,10,0,0,0,0
42735,0,0,0,0,0,0,0,0,0,9
42745,0,0,0,0,0,10,0,0,0,0
42755,0,0,0,0,0,0,0,0,0,9
42765,0,0,0,0,0,10,0,0,0,0
42775,0,0,0,0,0,0,0,0,0,9
42785,0,0,0,0,0,10,0,0,0,0
42795,0,0,0,0,0,0,0,0,0,9
42805,0,0,0,0,0,9,0,0,0,0
42815,0,0,0,0,0,0,0,0,0,10
42825,0,0,0,0,0,9,0,0,0,0
42835,0,0,0,0,0,0,0,0,0,10
42845,0,0,0,0,0,9,0,0,0,0
42855,0,0,0,0,0,0,0,0,0,10
42865,0,0,0,0,0,9,0,0,0,0
42875,0,0,0,0,0,0,0,0,0,10
42885,0,0,0,0,0,9,0,0,0,0
42895,0,0,0,0,0,0,0,0,0,10
42905,0,0,0,0,0,9,0,0,0,0
42915,0,0,0,0,0,0,0,0,0,10
42925,0,0,0,0,0,9,0,0,0,0
42938,0,0,0,0,0,0,0,0,0,14
42948,0,0,0,0,0,8,0,0,0,0
42958,0,0,0,0,0,0,0,0,0,10
42968,0,0,0,0,0,9,0,0,0,0
42978,0,0,0,0,0,0,0,0,0,9
42988,0,0,0,0,0,10,0,0,0,0
42998,0,0,0,0,0,0,0,0,0,9
43008,0,0,0,0,0,10,0,0,0,0
43018,0,0,0,0,0,0,0,0,0,9
43028,0,0,0,0,0,10,0,0,0,0
43038,0,0,0,0,0,0,0,0,0,9
43048,0,0,0,0,0,10,0,0,0,0
43058,0,0,0,0,0,0,0,0,0,9
43068,0,0,0,0,0,9,0,0,0,0
43078,0,0,0,0,0,0,0,0,0,10
43088,0,0,0,0,0,9,0,0,0,0
43098,0,0,0,0,0,0,0,0,0,10
43108,0,0,0,0,0,9,0,0,0,0
43118,0,0,0,0,0,0,0,0,0,10
43128,0,0,0,0,0,9,0,0,0,0
43138,0,0,0,0,0,0,0,0,0,10
43148,0,0,0,0,0,9,0,0,0,0
43158,0,0,0,0,0,0,0,0,0,10
43168,0,0,0,0,0,9,0,0,0,0
43178,0,0,0,0,0,0,0,0,0,10
43188,0,0,0,0,0,9,0,0,0,0
43198,0,0,0,0,0,0,0,0,0,10
43208,0,0,0,0,0,9,0,0,0,0
43218,0,0,0,0,0,0,0,0,0,10
43228,0,0,0,0,0,9,0,0,0,0
43238,0,0,0,0,0,0,0,0,0,9
43248,0,0,0,0,0,10,0,0,0,0
43258,0,0,0,0,0,0,0,0,0,9
43268,0,0,0,0,0,10,0,0,0,0
43278,0,0,0,0,0,0,0,0,0,9
43288,0,0,0,0,0,10,0,0,0,0
43298,0,0,0,0,0,0,0,0,0,9
43308,0,0,0,0,0,10,0,0,0,0
43318,0,0,0,0,0,0,0,0,0,9
43328,0,0,0,0,0,9,0,0,0,0
43338,0,0,0,0,0,0,0,0,0,10
43348,0,0,0,0,0,9,0,0,0,0
43358,0,0,0,0,0,0,0,0,0,10
43368,0,0,0,0,0,9,0,0,0,0
43378,0,0,0,0,0,0,0,0,0,10
43388,0,0,0,0,0,9,0,0,0,0
43398,0,0,0,0,0,0,0,0,0,10
43408,0,0,0,0,0,9,0,0,0,0
43418,0,0,0,0,0,0,0,0,0,10
43428,0,0,0,0,0,9,0,0,0,0
43441,0,0,0,0,0,0,0,0,0,14
43451,0,0,0,0,0,8,0,0,0,0
43461,0,0,0,0,0,0,0,0,0,10
43471,0,0,0,0,0,9,0,0,0,0
43481,0,0,0,0,0,0,0,0,0,9
43491,0,0,0,0,0,10,0,0,0,0
43501,0,0,0,0,0,0,0,0,0,9
43511,0,0,0,0,0,10,0,0,0,0
43521,0,0,0,0,0,0,0,0,0,9
43531,0,0,0,0,0,10,0,0,0,0
43541,0,0,0,0,0,0,0,0,0,9
43551,0,0,0,0,0,10,0,0,0,0
43561,0,0,0,0,0,0,0,0,0,9
43571,0,0,0,0,0,10,0,0,0,0
43581,0,0,0,0,0,0,0,0,0,9
43591,0,0,0,0,0,9,0,0,0,0
43601,0,0,0,0,0,0,0,0,0,10
43611,0,0,0,0,0,9,0,0,0,0
43621,0,0,0,0,0,0,0,0,0,10
43631,0,0,0,0,0,9,0,0,0,0
43641,0,0,0,0,0,0,0,0,0,10
43651,0,0,0,0,0,9,0,0,0,0
43661,0,0,40,0,40,0,40,0,40,10
43671,0,0,40,0,40,9,40,0,40,0
43681,0,0,40,0,40,0,40,0,40,10
43691,0,0,40,0,40,9,40,0,40,0
43701,0,0,40,0,40,0,40,0,40,10
43711,0,0,40,0,40,9,40,60,40,0
43721,0,0,40,0,40,0,40,60,40,10
43731,0,0,40,0,40,9,40,60,40,0
43741,0,0,40,0,40,0,40,60,40,9
43751,0,0,40,0,40,10,40,60,40,0
43761,0,0,40,0,40,0,40,60,40,9
43771,0,0,40,0,40,10,40,60,40,0
43781,0,0,40,0,40,0,40,60,40,9
43791,0,0,40,0,40,10,40,60,40,0
43801,0,0,40,0,40,0,40,60,40,9
43811,0,0,40,0,40,10,40,30,40,0
43821,0,0,40,0,40,0,40,30,40,9
43831,0,0,40,0,40,9,40,30,40,0
43841,0,0,40,0,40,0,40,30,40,10
43851,0,0,40,0,40,9,40,30,40,0
43861,0,0,40,0,40,0,40,30,40,10
43871,0,0,40,0,40,9,40,30,40,0
43881,0,0,40,0,40,0,40,30,40,10
43891,0,0,40,0,40,9,40,30,40,0
43901,0,0,40,0,40,0,40,30,40,10
