t_ms,joyY,joyX,tgtL,actL,thrL,ageL,tgtR,actR,thrR,ageR
24735,0,0,150,1350,150,10,150,1590,150,0
24745,0,0,150,1350,150,0,150,1590,150,9
24755,0,0,150,1350,150,10,150,1590,150,0
24765,0,0,150,1350,150,0,150,1590,150,10
24775,0,0,150,1350,150,9,150,1620,150,0
24785,0,0,150,1350,150,0,150,1620,150,10
24795,0,0,150,1350,150,10,150,1620,150,0
24805,0,0,150,1350,150,0,150,1620,150,10
24815,0,0,150,1350,150,10,150,1680,150,0
24828,0,0,150,1410,150,0,150,1680,150,14
24838,0,0,150,1410,150,9,150,1680,150,0
24848,0,0,150,1410,150,0,150,1680,150,9
24858,0,0,150,1410,150,10,150,1680,150,0
24868,0,0,150,1560,150,0,150,1680,150,9
24878,0,0,150,1560,150,10,150,1860,150,0
24888,0,0,150,1560,150,0,150,1860,150,9
24898,0,0,150,1560,150,10,150,1860,150,0
24908,0,0,150,1560,150,0,150,1860,150,9
24918,0,0,150,1560,150,10,150,2100,150,0
24928,0,0,150,1830,150,0,150,2100,150,9
24938,0,0,150,1830,150,10,150,2100,150,0
24948,0,0,150,1830,150,0,150,2100,150,9
24958,0,0,150,1830,150,10,150,2100,150,0
24968,0,0,150,2040,150,0,150,2100,150,9
24978,0,0,150,2040,150,10,150,2250,150,0
24988,0,0,150,2040,150,0,150,2250,150,9
24998,0,0,150,2040,150,10,150,2250,150,0
25008,0,0,150,2040,150,0,150,2250,150,9
25018,0,0,150,2040,150,10,150,2250,150,0
25028,0,0,150,2190,150,0,150,2250,150,8
25038,0,0,150,2190,150,10,150,2430,150,0
25048,0,0,150,2190,150,0,150,2430,150,10
25058,0,0,150,2190,150,10,150,2430,150,0
25068,0,0,150,2190,150,0,150,2430,150,10
25078,0,0,150,2190,150,10,150,2520,150,0
25088,0,0,150,2280,150,0,150,2520,150,10
25098,0,0,150,2280,150,10,150,2520,150,0
25108,0,0,150,2280,150,0,150,2520,150,10
25118,0,0,150,2280,150,10,150,2520,150,0
25128,0,0,150,2370,150,0,150,2520,150,10
25138,0,0,150,2370,150,10,150,2580,150,0
25148,0,0,150,2370,150,0,150,2580,150,10
25158,0,0,150,2370,150,10,150,2580,150,0
25168,0,0,150,2370,150,0,150,2580,150,9
25178,0,0,150,2370,150,10,150,2640,150,0
25188,0,0,150,2400,150,0,150,2640,150,9
25198,0,0,150,2400,150,10,150,2640,150,0
25208,0,0,150,2400,150,0,150,2640,150,10
25218,0,0,150,2400,150,10,150,2640,150,0
25228,0,0,150,2490,150,0,150,2640,150,10
25238,0,0,150,2490,150,10,150,2670,150,0
25248,0,0,150,2490,150,0,150,2670,150,9
25258,0,0,150,2490,150,10,150,2670,150,0
25268,0,0,150,2490,150,0,150,2670,150,9
25278,0,0,150,2490,150,9,150,2700,150,0
25288,0,0,150,2550,150,0,150,2700,150,10
25298,0,0,150,2550,150,9,150,2700,150,0
25308,0,0,150,2550,150,0,150,2700,150,10
25318,0,0,150,2550,150,9,150,2700,150,0
25331,0,0,150,2610,150,0,150,2700,150,13
25341,0,0,150,2610,150,9,150,2730,150,0
25351,0,0,150,2610,150,0,150,2730,150,9
25361,0,0,150,2610,150,10,150,2730,150,0
25371,0,0,150,2610,150,0,150,2730,150,9
25381,0,0,150,2610,150,10,150,2730,150,0
25391,0,0,150,2640,150,0,150,2730,150,10
25401,0,0,150,2640,150,10,150,2730,150,0
25411,0,0,150,2640,150,0,150,2730,150,9
25421,0,0,150,2640,150,10,150,2730,150,0
25431,0,0,150,2700,150,0,150,2730,150,9
25441,0,0,150,2700,150,10,150,2760,150,0
25451,0,0,150,2700,150,0,150,2760,150,10
25461,0,0,150,2700,150,10,150,2760,150,0
25471,0,0,150,2700,150,0,150,2760,150,9
25481,0,0,150,2700,150,10,150,2730,150,0
25491,0,0,150,2790,150,0,150,2730,150,9
25501,0,0,150,2790,150,10,150,2730,150,0
25511,0,0,150,2790,150,0,150,2730,150,10
25521,0,0,150,2790,150,10,150,2730,150,0
25531,0,0,150,2880,150,0,150,2730,150,9
25541,0,0,150,2880,150,10,150,2700,150,0
25551,0,0,150,2880,150,0,150,2700,150,9
25561,0,0,150,2880,150,9,150,2700,150,0
25571,0,0,150,2880,150,0,150,2700,150,11
25581,0,0,150,2880,150,9,150,2700,150,0
25591,0,0,150,2940,150,0,150,2700,150,10
25601,0,0,150,2940,150,9,150,2700,150,0
25611,0,0,150,2940,150,0,150,2700,150,9
25621,0,0,150,2940,150,10,150,2700,150,0
25631,0,0,150,2940,150,0,150,2700,150,9
25641,0,0,150,2940,150,10,150,2700,150,0
25651,0,0,150,2940,150,0,150,2700,150,9
25661,0,0,150,2940,150,10,150,2700,150,0
25671,0,0,150,2940,150,0,150,2700,150,9
25681,0,0,150,2940,150,10,150,2700,150,0
25691,0,0,150,2910,150,0,150,2700,150,9
25701,0,0,150,2910,150,10,150,2700,150,0
25711,0,0,200,2910,200,0,200,2700,200,9
25721,0,0,200,2910,200,10,200,2700,200,0
25731,0,0,200,2910,200,0,200,2700,200,9
25741,0,0,200,2910,200,10,200,2700,200,0
25751,0,0,200,2790,200,0,200,2700,200,9
25761,0,0,200,2790,200,10,200,2700,200,0
25771,0,0,200,2790,200,0,200,2700,200,9
25781,0,0,200,2790,200,10,200,2700,200,0
25791,0,0,200,2730,200,0,200,2700,200,9
25801,0,0,200,2730,200,10,200,2730,200,0
25811,0,0,200,2730,200,0,200,2730,200,9
25821,0,0,200,2730,200,10,200,2730,200,0
25836,0,0,200,2760,200,0,200,2730,200,15
25846,0,0,200,2760,200,9,200,2850,200,0
25856,0,0,200,2760,200,0,200,2850,200,10
25866,0,0,200,2760,200,9,200,2850,200,0
25876,0,0,200,2760,200,0,200,2850,200,10
25886,0,0,200,2760,200,9,200,2850,200,0
25896,0,0,200,2790,200,0,200,2850,200,10
25906,0,0,200,2790,200,9,200,3090,200,0
25916,0,0,200,2790,200,0,200,3090,200,9
25926,0,0,200,2790,200,10,200,3090,200,0
25936,0,0,200,2790,200,0,200,3090,200,9
25946,0,0,200,2790,200,10,200,3420,200,0
25956,0,0,200,2880,200,0,200,3420,200,9
25966,0,0,200,2880,200,10,200,3420,200,0
25976,0,0,200,2880,200,0,200,3420,200,9
25986,0,0,200,2880,200,10,200,3420,200,0
25996,0,0,200,2970,200,0,200,3420,200,9
26006,0,0,200,2970,200,10,200,3750,200,0
26016,0,0,200,2970,200,0,200,3750,200,9
26026,0,0,200,2970,200,10,200,3750,200,0
26036,0,0,200,2970,200,0,200,3750,200,9
26046,0,0,200,2970,200,10,200,4050,200,0
26056,0,0,200,3030,200,0,200,4050,200,9
26066,0,0,200,3030,200,10,200,4050,200,0
26076,0,0,200,3030,200,0,200,4050,200,9
26086,0,0,200,3030,200,10,200,4050,200,0
26096,0,0,200,3150,200,0,200,4050,200,9
26106,0,0,200,3150,200,10,200,4320,200,0
26116,0,0,200,3150,200,0,200,4320,200,9
26126,0,0,200,3150,200,9,200,4320,200,0
26136,0,0,200,3150,200,0,200,4320,200,10
26146,0,0,200,3150,200,9,200,4560,200,0
26156,0,0,200,3270,200,0,200,4560,200,10
26166,0,0,200,3270,200,9,200,4560,200,0
26176,0,0,200,3270,200,0,200,4560,200,9
26186,0,0,200,3270,200,10,200,4560,200,0
26196,0,0,200,3450,200,0,200,4560,200,9
26206,0,0,200,3450,200,10,200,4860,200,0
26216,0,0,200,3450,200,0,200,4860,200,9
26226,0,0,200,3450,200,10,200,4860,200,0
26236,0,0,200,3450,200,0,200,4860,200,9
26246,0,0,200,3450,200,10,200,4860,200,0
26256,0,0,200,3660,200,0,200,4860,200,9
26266,0,0,200,3660,200,10,200,5070,200,0
26276,0,0,200,3660,200,0,200,5070,200,9
26286,0,0,200,3660,200,10,200,5070,200,0
26296,0,0,200,3660,200,0,200,5070,200,9
26306,0,0,200,3660,200,10,200,5160,200,0
26316,0,0,200,3900,200,0,200,5160,200,9
26326,0,0,200,3900,200,10,200,5160,200,0
26340,0,0,200,3900,200,0,200,5160,200,13
26350,0,0,200,3900,200,10,200,5130,200,0
26360,0,0,200,4170,200,0,200,5130,200,9
26370,0,0,200,4170,200,9,200,5130,200,0
26380,0,0,200,4170,200,0,200,5130,200,10
26390,0,0,200,4170,200,9,200,5130,200,0
26400,0,0,200,4410,200,0,200,5130,200,10
26410,0,0,200,4410,200,9,200,5010,200,0
26420,0,0,200,4410,200,0,200,5010,200,10
26430,0,0,200,4410,200,9,200,5010,200,0
26440,0,0,200,4410,200,0,200,5010,200,10
26450,0,0,200,4410,200,9,200,5010,200,0
26460,0,0,200,4560,200,0,200,5010,200,10
26470,0,0,200,4560,200,9,200,4860,200,0
26480,0,0,200,4560,200,0,200,4860,200,9
26490,0,0,200,4560,200,10,200,4860,200,0
26500,0,0,200,4560,200,0,200,4860,200,9
26510,0,0,200,4560,200,10,200,4650,200,0
26520,0,0,200,4620,200,0,200,4650,200,9
26530,0,0,200,4620,200,10,200,4650,200,0
26540,0,0,200,4620,200,0,200,4650,200,9
26550,0,0,200,4620,200,10,200,4650,200,0
26560,0,0,200,4590,200,0,200,4650,200,9
26570,0,0,200,4590,200,10,200,4410,200,0
26580,0,0,200,4590,200,0,200,4410,200,9
26590,0,0,200,4590,200,10,200,4410,200,0
26600,0,0,200,4590,200,0,200,4410,200,9
26610,0,0,200,4590,200,10,200,4230,200,0
26620,0,0,200,4440,200,0,200,4230,200,9
26630,0,0,200,4440,200,10,200,4230,200,0
26640,0,0,200,4440,200,0,200,4230,200,9
26650,0,0,200,4440,200,10,200,4230,200,0
26660,0,0,200,4290,200,0,200,4230,200,9
26670,0,0,200,4290,200,10,200,4110,200,0
26680,0,0,200,4290,200,0,200,4110,200,9
26690,0,0,200,4290,200,9,200,4110,200,0
26700,0,0,200,4290,200,0,200,4110,200,10
26710,0,0,250,4290,250,9,250,4050,250,0
26720,0,0,250,4140,250,0,250,4050,250,10
26730,0,0,250,4140,250,9,250,4050,250,0
26740,0,0,250,4140,250,0,250,4050,250,9
26750,0,0,250,4140,250,10,250,4050,250,0
26760,0,0,250,3990,250,0,250,4050,250,9
26770,0,0,250,3990,250,10,250,4080,250,0
26780,0,0,250,3990,250,0,250,4080,250,9
26790,0,0,250,3990,250,10,250,4080,250,0
26800,0,0,250,3990,250,0,250,4080,250,9
26810,0,0,250,3990,250,10,250,4080,250,0
26820,0,0,250,3930,250,0,250,4080,250,9
26830,0,0,250,3930,250,10,250,4200,250,0
26844,0,0,250,3930,250,0,250,4200,250,13
26854,0,0,250,3930,250,10,250,4200,250,0
26864,0,0,250,4020,250,0,250,4200,250,9
26874,0,0,250,4020,250,10,250,4500,250,0
26884,0,0,250,4020,250,0,250,4500,250,9
26894,0,0,250,4020,250,10,250,4500,250,0
26904,0,0,250,4020,250,0,250,4500,250,9
26914,0,0,250,4020,250,9,250,4950,250,0
26924,0,0,250,4260,250,0,250,4950,250,10
26934,0,0,250,4260,250,9,250,4950,250,0
26944,0,0,250,4260,250,0,250,4950,250,10
26954,0,0,250,4260,250,9,250,4950,250,0
26964,0,0,250,4500,250,0,250,4950,250,10
26974,0,0,250,4500,250,9,250,5460,250,0
26984,0,0,250,4500,250,0,250,5460,250,10
26994,0,0,250,4500,250,9,250,5460,250,0
27004,0,0,250,4500,250,0,250,5460,250,10
27014,0,0,250,4500,250,9,250,5460,250,0
27024,0,0,250,4800,250,0,250,5460,250,10
27034,0,0,250,4800,250,9,250,5880,250,0
27044,0,0,250,4800,250,0,250,5880,250,9
27054,0,0,250,4800,250,10,250,5880,250,0
27064,0,0,250,4800,250,0,250,5880,250,9
27074,0,0,250,4800,250,10,250,6180,250,0
27084,0,0,250,5130,250,0,250,6180,250,9
27094,0,0,250,5130,250,10,250,6180,250,0
27104,0,0,250,5130,250,0,250,6180,250,9
27114,0,0,250,5130,250,10,250,6180,250,0
27124,0,0,250,5310,250,0,250,6180,250,9
27134,0,0,250,5310,250,10,250,6330,250,0
27144,0,0,250,5310,250,0,250,6330,250,9
27154,0,0,250,5310,250,10,250,6330,250,0
27164,0,0,250,5310,250,0,250,6330,250,9
27174,0,0,250,5310,250,10,250,6360,250,0
27184,0,0,250,5430,250,0,250,6360,250,9
27194,0,0,250,5430,250,10,250,6360,250,0
27204,0,0,250,5430,250,0,250,6360,250,9
27214,0,0,250,5430,250,10,250,6360,250,0
27224,0,0,250,5430,250,0,250,6360,250,9
27234,0,0,250,5430,250,9,250,6300,250,0
27244,0,0,250,5430,250,0,250,6300,250,10
27254,0,0,250,5430,250,9,250,6300,250,0
27264,0,0,250,5430,250,0,250,6300,250,10
27274,0,0,250,5430,250,9,250,6270,250,0
27284,0,0,250,5430,250,0,250,6270,250,10
27294,0,0,250,5430,250,9,250,6270,250,0
27304,0,0,250,5430,250,0,250,6270,250,9
27314,0,0,250,5430,250,10,250,6270,250,0
27324,0,0,250,5400,250,0,250,6270,250,9
27334,0,0,250,5400,250,10,250,6270,250,0
27347,0,0,250,5400,250,0,250,6270,250,13
27357,0,0,250,5400,250,9,250,6270,250,0
27367,0,0,250,5400,250,0,250,6270,250,9
27377,0,0,250,5400,250,10,250,6240,250,0
27387,0,0,250,5430,250,0,250,6240,250,9
27397,0,0,250,5430,250,10,250,6240,250,0
27407,0,0,250,5430,250,0,250,6240,250,9
27417,0,0,250,5430,250,10,250,6240,250,0
27427,0,0,250,5490,250,0,250,6240,250,9
27437,0,0,250,5490,250,10,250,6240,250,0
27447,0,0,250,5490,250,0,250,6240,250,9
27457,0,0,250,5490,250,10,250,6240,250,0
27467,0,0,250,5490,250,0,250,6240,250,9
27477,0,0,250,5490,250,10,250,6180,250,0
27487,0,0,250,5610,250,0,250,6180,250,9
27497,0,0,250,5610,250,9,250,6180,250,0
27507,0,0,250,5610,250,0,250,6180,250,10
27517,0,0,250,5610,250,9,250,6180,250,0
27527,0,0,250,5760,250,0,250,6180,250,10
27537,0,0,250,5760,250,9,250,6090,250,0
27547,0,0,250,5760,250,0,250,6090,250,9
27557,0,0,250,5760,250,10,250,6090,250,0
27567,0,0,250,5760,250,0,250,6090,250,9
27577,0,0,250,5760,250,10,250,6090,250,0
27587,0,0,250,5820,250,0,250,6090,250,9
27597,0,0,250,5820,250,10,250,6030,250,0
27607,0,0,250,5820,250,0,250,6030,250,9
27617,0,0,250,5820,250,10,250,6030,250,0
27627,0,0,250,5820,250,0,250,6030,250,9
27637,0,0,250,5820,250,10,250,5970,250,0
27647,0,0,250,5730,250,0,250,5970,250,9
27657,0,0,250,5730,250,10,250,5970,250,0
27667,0,0,250,5730,250,0,250,5970,250,9
27677,0,0,250,5730,250,10,250,5970,250,0
27687,0,0,250,5520,250,0,250,5970,250,9
27697,0,0,250,5520,250,10,250,5880,250,0
27707,0,0,250,5520,250,0,250,5880,250,9
27717,0,0,300,5520,300,10,300,5880,300,0
27727,0,0,300,5520,300,0,300,5880,300,9
27737,0,0,300,5520,300,10,300,5820,300,0
27747,0,0,300,5280,300,0,300,5820,300,9
27757,0,0,300,5280,300,10,300,5820,300,0
27767,0,0,300,5280,300,0,300,5820,300,9
27777,0,0,300,5280,300,9,300,5820,300,0
27787,0,0,300,5130,300,0,300,5820,300,10
27797,0,0,300,5130,300,9,300,5760,300,0
27807,0,0,300,5130,300,0,300,5760,300,10
27817,0,0,300,5130,300,10,300,5760,300,0
27827,0,0,300,5130,300,0,300,5760,300,9
27837,0,0,300,5130,300,9,300,5910,300,0
27851,0,0,300,5100,300,0,300,5910,300,14
27861,0,0,300,5100,300,9,300,5910,300,0
27871,0,0,300,5100,300,0,300,5910,300,9
27881,0,0,300,5100,300,10,300,5910,300,0
27891,0,0,300,5280,300,0,300,5910,300,9
27901,0,0,300,5280,300,10,300,6240,300,0
27911,0,0,300,5280,300,0,300,6240,300,9
27921,0,0,300,5280,300,10,300,6240,300,0
27931,0,0,300,5280,300,0,300,6240,300,9
27941,0,0,300,5280,300,10,300,6660,300,0
27951,0,0,300,5670,300,0,300,6660,300,9
27961,0,0,300,5670,300,10,300,6660,300,0
27971,0,0,300,5670,300,0,300,6660,300,9
27981,0,0,300,5670,300,10,300,6660,300,0
27991,0,0,300,6180,300,0,300,6660,300,9
28001,0,0,300,6180,300,10,300,7080,300,0
28011,0,0,300,6180,300,0,300,7080,300,9
28021,0,0,300,6180,300,10,300,7080,300,0
28031,0,0,300,6180,300,0,300,7080,300,9
28041,0,0,300,6180,300,10,300,7500,300,0
28051,0,0,300,6660,300,0,300,7500,300,9
28061,0,0,300,6660,300,9,300,7500,300,0
28071,0,0,300,6660,300,0,300,7500,300,10
28081,0,0,300,6660,300,9,300,7500,300,0
28091,0,0,300,7020,300,0,300,7500,300,10
28101,0,0,300,7020,300,9,300,7830,300,0
28111,0,0,300,7020,300,0,300,7830,300,10
28121,0,0,300,7020,300,9,300,7830,300,0
28131,0,0,300,7020,300,0,300,7830,300,10
28141,0,0,300,7020,300,9,300,7830,300,0
28151,0,0,300,7110,300,0,300,7830,300,9
28161,0,0,300,7110,300,10,300,7920,300,0
28171,0,0,300,7110,300,0,300,7920,300,9
28181,0,0,300,7110,300,10,300,7920,300,0
28191,0,0,300,6960,300,0,300,7920,300,9
28201,0,0,300,6960,300,10,300,7800,300,0
28211,0,0,300,6960,300,0,300,7800,300,9
28221,0,0,300,6960,300,10,300,7800,300,0
28231,0,0,300,6960,300,0,300,7800,300,9
28241,0,0,300,6960,300,10,300,7800,300,0
28251,0,0,300,6780,300,0,300,7800,300,9
28261,0,0,300,6780,300,10,300,7470,300,0
28271,0,0,300,6780,300,0,300,7470,300,9
28281,0,0,300,6780,300,10,300,7470,300,0
28291,0,0,300,6780,300,0,300,7470,300,9
28301,0,0,300,6780,300,10,300,7110,300,0
28311,0,0,300,6540,300,0,300,7110,300,9
28321,0,0,300,6540,300,9,300,7110,300,0
28331,0,0,300,6540,300,0,300,7110,300,10
28341,0,0,300,6540,300,9,300,7110,300,0
28354,0,0,300,6420,300,0,300,7110,300,14
28364,0,0,300,6420,300,8,300,6930,300,0
28374,0,0,300,6420,300,0,300,6930,300,10
28384,0,0,300,6420,300,9,300,6930,300,0
28394,0,0,300,6420,300,0,300,6930,300,10
28404,0,0,300,6420,300,9,300,6870,300,0
28414,0,0,300,6420,300,0,300,6870,300,9
28424,0,0,300,6420,300,10,300,6870,300,0
28434,0,0,300,6420,300,0,300,6870,300,9
28444,0,0,300,6420,300,10,300,6870,300,0
28454,0,0,300,6570,300,0,300,6870,300,9
28464,0,0,300,6570,300,10,300,6960,300,0
28474,0,0,300,6570,300,0,300,6960,300,9
28484,0,0,300,6570,300,10,300,6960,300,0
28494,0,0,300,6570,300,0,300,6960,300,9
28504,0,0,300,6570,300,10,300,7230,300,0
28514,0,0,300,6780,300,0,300,7230,300,9
28524,0,0,300,6780,300,10,300,7230,300,0
28534,0,0,300,6780,300,0,300,7230,300,9
28544,0,0,300,6780,300,10,300,7230,300,0
28554,0,0,300,6900,300,0,300,7230,300,9
28564,0,0,300,6900,300,10,300,7500,300,0
28574,0,0,300,6900,300,0,300,7500,300,9
28584,0,0,300,6900,300,10,300,7500,300,0
28594,0,0,300,6900,300,0,300,7500,300,9
28604,0,0,300,6900,300,9,300,7650,300,0
28614,0,0,300,6900,300,0,300,7650,300,10
28624,0,0,300,6900,300,9,300,7650,300,0
28634,0,0,300,6900,300,0,300,7650,300,10
28644,0,0,300,6900,300,9,300,7650,300,0
28654,0,0,300,6870,300,0,300,7650,300,10
28664,0,0,300,6870,300,9,300,7680,300,0
28674,0,0,300,6870,300,0,300,7680,300,10
28684,0,0,300,6870,300,9,300,7680,300,0
28694,0,0,300,6870,300,0,300,7680,300,10
28704,0,0,300,6870,300,9,300,7680,300,0
28714,0,0,350,6840,350,0,350,7680,350,9
28724,0,0,350,6840,350,10,350,7590,350,0
28734,0,0,350,6840,350,0,350,7590,350,9
28744,0,0,350,6840,350,10,350,7590,350,0
28754,0,0,350,6900,350,0,350,7590,350,9
28764,0,0,350,6900,350,10,350,7500,350,0
28774,0,0,350,6900,350,0,350,7500,350,9
28784,0,0,350,6900,350,10,350,7500,350,0
28794,0,0,350,6900,350,0,350,7500,350,9
28804,0,0,350,6900,350,10,350,7500,350,0
28814,0,0,350,7020,350,0,350,7500,350,9
28824,0,0,350,7020,350,10,350,7530,350,0
28834,0,0,350,7020,350,0,350,7530,350,9
28844,0,0,350,7020,350,10,350,7530,350,0
28858,0,0,350,7350,350,0,350,7530,350,13
28868,0,0,350,7350,350,10,350,7680,350,0
28878,0,0,350,7350,350,0,350,7680,350,9
28888,0,0,350,7350,350,9,350,7680,350,0
28898,0,0,350,7350,350,0,350,7680,350,10
28908,0,0,350,7350,350,9,350,7680,350,0
28918,0,0,350,7530,350,0,350,7680,350,10
28928,0,0,350,7530,350,9,350,7830,350,0
28938,0,0,350,7530,350,0,350,7830,350,10
28948,0,0,350,7530,350,9,350,7830,350,0
28958,0,0,350,7530,350,0,350,7830,350,10
28968,0,0,350,7530,350,9,350,7980,350,0
28978,0,0,350,7530,350,0,350,7980,350,10
28988,0,0,350,7530,350,9,350,7980,350,0
28998,0,0,350,7530,350,0,350,7980,350,9
29008,0,0,350,7530,350,10,350,7980,350,0
29018,0,0,350,7380,350,0,350,7980,350,9
29028,0,0,350,7380,350,10,350,8070,350,0
29038,0,0,350,7380,350,0,350,8070,350,9
29048,0,0,350,7380,350,10,350,8070,350,0
29058,0,0,350,7380,350,0,350,8070,350,9
29068,0,0,350,7380,350,10,350,8100,350,0
29078,0,0,350,7260,350,0,350,8100,350,9
29088,0,0,350,7260,350,10,350,8100,350,0
29098,0,0,350,7260,350,0,350,8100,350,9
29108,0,0,350,7260,350,10,350,8100,350,0
29118,0,0,350,7290,350,0,350,8100,350,9
29128,0,0,350,7290,350,9,350,8130,350,0
29138,0,0,350,7290,350,0,350,8130,350,10
29148,0,0,350,7290,350,9,350,8130,350,0
29158,0,0,350,7290,350,0,350,8130,350,10
29168,0,0,350,7290,350,9,350,8100,350,0
29178,0,0,350,7500,350,0,350,8100,350,10
29188,0,0,350,7500,350,9,350,8100,350,0
29198,0,0,350,7500,350,0,350,8100,350,10
29208,0,0,350,7500,350,9,350,8100,350,0
29218,0,0,350,7860,350,0,350,8100,350,10
29228,0,0,350,7860,350,9,350,8160,350,0
29238,0,0,350,7860,350,0,350,8160,350,10
29248,0,0,350,7860,350,9,350,8160,350,0
29258,0,0,350,7860,350,0,350,8160,350,10
29268,0,0,350,7860,350,9,350,8340,350,0
29278,0,0,350,8160,350,0,350,8340,350,9
29288,0,0,350,8160,350,10,350,8340,350,0
29298,0,0,350,8160,350,0,350,8340,350,9
29308,0,0,350,8160,350,10,350,8340,350,0
29318,0,0,350,8250,350,0,350,8340,350,9
29328,0,0,350,8250,350,10,350,8520,350,0
29338,0,0,350,8250,350,0,350,8520,350,9
29348,0,0,350,8250,350,10,350,8520,350,0
29362,0,0,350,8250,350,0,350,8520,350,14
29372,0,0,350,8250,350,9,350,8820,350,0
29382,0,0,350,8070,350,0,350,8820,350,9
29392,0,0,350,8070,350,10,350,8820,350,0
29402,0,0,350,8070,350,0,350,8820,350,9
29412,0,0,350,8070,350,10,350,8820,350,0
29422,0,0,350,7830,350,0,350,8820,350,9
29432,0,0,350,7830,350,9,350,9030,350,0
29442,0,0,350,7830,350,0,350,9030,350,10
29452,0,0,350,7830,350,9,350,9030,350,0
29462,0,0,350,7830,350,0,350,9030,350,10
29472,0,0,350,7830,350,9,350,9030,350,0
29482,0,0,350,7590,350,0,350,9030,350,10
29492,0,0,350,7590,350,9,350,8970,350,0
29502,0,0,350,7590,350,0,350,8970,350,10
29512,0,0,350,7590,350,9,350,8970,350,0
29522,0,0,350,7500,350,0,350,8970,350,9
29532,0,0,350,7500,350,10,350,8760,350,0
29542,0,0,350,7500,350,0,350,8760,350,9
29552,0,0,350,7500,350,10,350,8760,350,0
29562,0,0,350,7500,350,0,350,8760,350,9
29572,0,0,350,7500,350,10,350,8760,350,0
29582,0,0,350,7620,350,0,350,8760,350,9
29592,0,0,350,7620,350,10,350,8400,350,0
29602,0,0,350,7620,350,0,350,8400,350,9
29612,0,0,350,7620,350,10,350,8400,350,0
29622,0,0,350,7620,350,0,350,8400,350,9
29632,0,0,350,7620,350,10,350,8190,350,0
29642,0,0,350,7830,350,0,350,8190,350,9
29652,0,0,350,7830,350,10,350,8190,350,0
29662,0,0,350,7830,350,0,350,8190,350,9
29672,0,0,350,7830,350,10,350,8190,350,0
29682,0,0,350,7950,350,0,350,8190,350,9
29692,0,0,350,7950,350,9,350,8100,350,0
29702,0,0,350,7950,350,0,350,8100,350,10
29712,0,0,400,7950,400,9,400,8100,400,0
29722,0,0,400,7950,400,0,400,8100,400,10
29732,0,0,400,7950,400,9,400,8250,400,0
29742,0,0,400,7950,400,0,400,8250,400,10
29752,0,0,400,7950,400,9,400,8250,400,0
29762,0,0,400,7950,400,0,400,8250,400,10
29772,0,0,400,7950,400,9,400,8250,400,0
29782,0,0,400,7920,400,0,400,8250,400,10
29792,0,0,400,7920,400,9,400,8520,400,0
29802,0,0,400,7920,400,0,400,8520,400,10
29812,0,0,400,7920,400,9,400,8520,400,0
29822,0,0,400,7920,400,0,400,8520,400,9
29832,0,0,400,7920,400,10,400,8880,400,0
29842,0,0,400,8010,400,0,400,8880,400,9
29852,0,0,400,8010,400,10,400,8880,400,0
29866,0,0,400,8010,400,0,400,8880,400,13
29876,0,0,400,8010,400,10,400,8880,400,0
29886,0,0,400,8220,400,0,400,8880,400,9
29896,0,0,400,8220,400,10,400,9150,400,0
29906,0,0,400,8220,400,0,400,9150,400,9
29916,0,0,400,8220,400,10,400,9150,400,0
29926,0,0,400,8220,400,0,400,9150,400,9
29936,0,0,400,8220,400,10,400,9240,400,0
29946,0,0,400,8550,400,0,400,9240,400,9
29956,0,0,400,8550,400,10,400,9240,400,0
29966,0,0,400,8550,400,0,400,9240,400,9
29976,0,0,400,8550,400,9,400,9240,400,0
29986,0,0,400,8700,400,0,400,9240,400,10
29996,0,0,400,8700,400,9,400,9270,400,0
30006,0,0,400,8700,400,0,400,9270,400,10
30016,0,0,400,8700,400,9,400,9270,400,0
30026,0,0,400,8700,400,0,400,9270,400,10
30036,0,0,400,8700,400,9,400,9330,400,0
30046,0,0,400,8580,400,0,400,9330,400,10
30056,0,0,400,8580,400,9,400,9330,400,0
30066,0,0,400,8580,400,0,400,9330,400,10
30076,0,0,400,8580,400,9,400,9330,400,0
30086,0,0,400,8400,400,0,400,9330,400,9
30096,0,0,400,8400,400,10,400,9390,400,0
30106,0,0,400,8400,400,0,400,9390,400,9
30116,0,0,400,8400,400,10,400,9390,400,0
30126,0,0,400,8400,400,0,400,9390,400,9
30136,0,0,400,8400,400,10,400,9390,400,0
30146,0,0,400,8310,400,0,400,9390,400,9
30156,0,0,400,8310,400,10,400,9360,400,0
30166,0,0,400,8310,400,0,400,9360,400,9
30176,0,0,400,8310,400,10,400,9360,400,0
30186,0,0,400,8310,400,0,400,9360,400,9
30196,0,0,400,8310,400,10,400,9330,400,0
30206,0,0,400,8460,400,0,400,9330,400,9
30216,0,0,400,8460,400,10,400,9330,400,0
30226,0,0,400,8460,400,0,400,9330,400,9
30236,0,0,400,8460,400,9,400,9330,400,0
30246,0,0,400,8760,400,0,400,9330,400,10
30256,0,0,400,8760,400,9,400,9240,400,0
30266,0,0,400,8760,400,0,400,9240,400,10
30276,0,0,400,8760,400,9,400,9240,400,0
30286,0,0,400,8760,400,0,400,9240,400,10
30296,0,0,400,8760,400,9,400,9150,400,0
30306,0,0,400,9060,400,0,400,9150,400,10
30316,0,0,400,9060,400,9,400,9150,400,0
30326,0,0,400,9060,400,0,400,9150,400,10
30336,0,0,400,9060,400,9,400,9150,400,0
30346,0,0,400,9150,400,0,400,9150,400,10
